,initial_radius,frequency,acoustic_pressure,temperature,density,viscosity,surface_tension,sound_velocity,vapor_pressure
41,8.86868686868687e-06,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
42,9.060606060606062e-06,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
43,9.252525252525253e-06,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
44,9.444444444444446e-06,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
45,9.636363636363638e-06,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
46,9.82828282828283e-06,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
47,1.0020202020202022e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
48,1.0212121212121213e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
49,1.0404040404040406e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
50,1.0595959595959598e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
51,1.0787878787878789e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
52,1.0979797979797982e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
53,1.1171717171717173e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
54,1.1363636363636365e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
55,1.1555555555555558e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
56,1.1747474747474749e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
57,1.193939393939394e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
58,1.2131313131313133e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
59,1.2323232323232325e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
60,1.2515151515151518e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
61,1.2707070707070709e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
62,1.28989898989899e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
63,1.3090909090909093e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
64,1.3282828282828285e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
65,1.3474747474747476e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
66,1.3666666666666669e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
67,1.385858585858586e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
68,1.4050505050505052e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
69,1.4242424242424245e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
70,1.4434343434343436e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
71,1.4626262626262629e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
